ensenanza,curso,codmodalidad,modalidad,turno,exp,sexo,codcentro,centro,provincia,localidad,nmatriculado
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20050000206594,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20050000207835,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20060000229309,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20070000117685,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20100000359513,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20150000435734,Mujer,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20160000451416,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20160000451880,Mujer,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20160000453624,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20170000473180,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20180000488169,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20180000488189,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20180000488912,Mujer,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20180000489865,Mujer,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
"Ciclos Formativos de Formación Profesional de Grado Superior,2,IMS305,""Animaciones 3D, juegos y entornos interactivos"",Diurno,20180000492257,Hombre,50010314,LOS ENLACES,Zaragoza,Zaragoza,1"
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000014890,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000116602,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000145168,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000161906,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000199266,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000202464,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000207586,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000217112,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000219526,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000228356,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000241983,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000242600,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000242793,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000253845,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000265478,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20030000273201,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20040000164856,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20040000169318,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20040000325720,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20050000191881,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20050000196464,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20050000207973,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20050000210660,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20050000212649,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20060000159144,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20100000359208,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20130000397858,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20150000436218,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20170000469510,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20170000469521,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20170000470943,Hombre,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20180000488355,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA301,Procesos y Calidad en la Industria Alimentaria,Diurno,20180000488898,Mujer,50005690,DE MOVERA,Zaragoza,Movera,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20030000195795,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20030000261150,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20030000345012,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20040000385331,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20060000232650,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20100000341670,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20100000358343,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20130000400260,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20140000415042,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20160000451481,Mujer,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20160000451482,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20180000488380,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20180000489207,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20180000491577,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,INA302,Vitivinicultura,Vespertino,20180000492038,Hombre,50001349,JOAQUÍN COSTA,Zaragoza,Cariñena,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,19950000362753,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20000000161255,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20030000162090,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20030000213893,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20040000173002,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20050000193829,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20050000205857,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20050000211216,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20060000249240,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20160000455365,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20170000469746,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MAM301,Diseño y Amueblamiento,Vespertino,20180000491494,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20040000346769,Hombre,50019147,FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN,Zaragoza,Villanueva de Gállego,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20050000191602,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20050000204135,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20050000211214,Hombre,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20060000249140,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20080000284693,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20080000286436,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20090000339982,Mujer,50006414,VIRGEN DEL PILAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20170000474236,Hombre,50019147,FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN,Zaragoza,Villanueva de Gállego,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20180000488218,Hombre,50019147,FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN,Zaragoza,Villanueva de Gállego,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20180000488922,Hombre,50019147,FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN,Zaragoza,Villanueva de Gállego,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MSP304,Prevención de Riesgos Profesionales,Vespertino,20180000490795,Hombre,50019147,FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN,Zaragoza,Villanueva de Gállego,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000012473,Hombre,50010156,MIRALBUENO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000149775,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000191926,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000207769,Hombre,50010156,MIRALBUENO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000218405,Hombre,50010156,MIRALBUENO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000234447,Hombre,50010156,MIRALBUENO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000245382,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000252888,Hombre,50010156,MIRALBUENO,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional de Grado Superior,2,MVA302,Mantenimiento Aeromecánico,Vespertino,20030000325053,Hombre,44003223,SEGUNDO DE CHOMÓN,Teruel,Teruel,1
